Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
captain_generic_manor_psychic_2e84e1e8	captain	These buildings are a testament to a bygone era and preserving them for future generations is important.	game/scripts/captain/captain_generic_choices.rpy	268	captain "[what]"
captain_generic_manor_psychic_75fd6f3f	captain	However, it is crucial to approach the task with a realistic understanding of the challenges and costs involved.	game/scripts/captain/captain_generic_choices.rpy	268	captain "[what]"
captain_generic_manor_psychic_cbe826d2	captain	A balance must be struck between maintaining the historical integrity of the building and ensuring that it is functional and comfortable for modern living.	game/scripts/captain/captain_generic_choices.rpy	268	captain "[what]"
captain_generic_manor_psychic_d32dcf19	captain	Ultimately, renovating an old Victorian mansion is not for the faint of heart, but for those who are willing to put in the time, effort, and resources, the end result can be truly spectacular.	game/scripts/captain/captain_generic_choices.rpy	268	captain "[what]"
captain_generic_manor_psychic_78b3bc04		Another long story.	game/scripts/captain/captain_generic_choices.rpy	296	"[what]"
captain_generic_manor_psychic_b1fe256d		But how does he know such things?	game/scripts/captain/captain_generic_choices.rpy	296	"[what]"
captain_generic_manor_psychic_97e8b738		Is he one of those bookish people who read about everything and anything?	game/scripts/captain/captain_generic_choices.rpy	296	"[what]"
captain_generic_room_friday_3f75c1f8	captain	I am not sure actually.	game/scripts/captain/captain_generic_choices.rpy	310	captain "[what]"
captain_generic_room_friday_8f26ad82	captain	I guess I'll see after dinner.	game/scripts/captain/captain_generic_choices.rpy	310	captain "[what]"
captain_generic_age_psychic_456ddce0	captain	Why?	game/scripts/captain/captain_generic_choices.rpy	320	captain "[what]"
captain_generic_age_psychic_7d0c958d	captain	Are you having trouble guessing my age because I'm Indian?	game/scripts/captain/captain_generic_choices.rpy	320	captain "[what]"
captain_generic_age_psychic_7f093056	captain	Many people do.	game/scripts/captain/captain_generic_choices.rpy	320	captain "[what]"
captain_generic_age_psychic_4bb78e26	psychic	Gosh no, I'm merely asking out of curiosity.	game/scripts/captain/captain_generic_choices.rpy	328	psychic "[what]"
captain_generic_age_psychic_ad86d0bf	psychic	I didn't intend any offense.	game/scripts/captain/captain_generic_choices.rpy	328	psychic "[what]"
captain_generic_age_psychic_2c61369c	captain	Hmph.	game/scripts/captain/captain_generic_choices.rpy	334	captain "[what]"
captain_generic_age_psychic_a001c80a	captain	Very well.	game/scripts/captain/captain_generic_choices.rpy	334	captain "[what]"
captain_generic_age_psychic_5b07e0a4	captain	I am 56 years old.	game/scripts/captain/captain_generic_choices.rpy	334	captain "[what]"
captain_library_default_159e3f8e		The library is as I left it.	game/scripts/captain/captain_generic_locations.rpy	10	"[what]"
captain_library_default_454f8f41		I have already read what I needed from the genealogy book.	game/scripts/captain/captain_generic_locations.rpy	16	"[what]"
captain_library_default_f6c02ecf		There is nothing more here for me.	game/scripts/captain/captain_generic_locations.rpy	16	"[what]"
captain_library_default_b548ae0c		The genealogy book still lies open on the table, waiting.	game/scripts/captain/captain_generic_locations.rpy	26	"[what]"
captain_library_default_6bb99aa2		A well-stocked library. The kind one would expect in a house like this.	game/scripts/captain/captain_generic_locations.rpy	34	"[what]"
captain_library_default_f22c98ac		A book lies open on a table.	game/scripts/captain/captain_generic_locations.rpy	34	"[what]"
captain_library_default_b8f97dc4		'A Genealogical and Heraldic Dictionary of the Landed Gentry of Great Britain.'	game/scripts/captain/captain_generic_locations.rpy	34	"[what]"
captain_library_default_15ec495b		The eighth edition, printed in 1894.	game/scripts/captain/captain_generic_locations.rpy	34	"[what]"
captain_library_default_9882e308		I remember dreaming of seeing my name in such a book.	game/scripts/captain/captain_generic_locations.rpy	34	"[what]"
captain_library_default_fe53ec87		I know now that it will never happen.	game/scripts/captain/captain_generic_locations.rpy	34	"[what]"
captain_library_read_e8f50066		I glance through a few pages.	game/scripts/captain/captain_generic_locations.rpy	60	"[what]"
captain_library_read_3ece375a		Let us see if the Claythorns are mentioned.	game/scripts/captain/captain_generic_locations.rpy	60	"[what]"
captain_library_read_3b743e3f		I search through the index. Clarendon, Claridge, Clark...	game/scripts/captain/captain_generic_locations.rpy	60	"[what]"
captain_library_read_4009268c		Claythorn.	game/scripts/captain/captain_generic_locations.rpy	60	"[what]"
captain_library_read_661c4207		There are several entries. I find the one concerning this manor.	game/scripts/captain/captain_generic_locations.rpy	60	"[what]"
captain_library_read_2e358eaa		I read the entry twice.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_b2311a24		There it is. The family name is Claythorn, but their title is not.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_fb5f7bb6		They hold a peerage — the Earldom of Kilbraith. Their seat is this manor, but the title is quite separate.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_82165c4a		A peer is addressed by his title, not by his surname. The Earl of Kilbraith is styled 'Lord Kilbraith', and his countess, 'Lady Kilbraith'.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_4c122d17		Never 'Lord Claythorn', nor 'Lady Claythorn'.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_a81b49f3		Still, I should not leap to conclusions.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_ef38312d		It is not unheard of for a family to set the formal title aside in daily use.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_8f12e1c3		Since the war, I have heard of peers who have grown weary of ceremony.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_e9916f53		Or perhaps it is a local habit. The villagers call her 'Lady Claythorn' after the name of the house, and in time she has simply let it stick.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_e50f7fd7		And yet, it is something strange enough that I should not dismiss it entirely.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_library_read_0835a892		I close the book and place it back on the table.	game/scripts/captain/captain_generic_locations.rpy	74	"[what]"
captain_host_suspicion_a14b95e4		That is the third intriguing thing I notice about Lady "Claythorn".	game/scripts/captain/captain_generic_locations.rpy	108	"[what]"
captain_host_suspicion_00ab546f		A lapse in manner at dinner.	game/scripts/captain/captain_generic_locations.rpy	108	"[what]"
captain_host_suspicion_220ff81d		No visible portrait of her in her house.	game/scripts/captain/captain_generic_locations.rpy	108	"[what]"
captain_host_suspicion_b036fd1b		And a rather unconventional use of her name.	game/scripts/captain/captain_generic_locations.rpy	108	"[what]"
captain_host_suspicion_9871ee9e		What could this mean?	game/scripts/captain/captain_generic_locations.rpy	108	"[what]"
captain_host_suspicion_1ee2d95a		I am starting to fear that something is amiss here.	game/scripts/captain/captain_generic_locations.rpy	108	"[what]"
captain_portrait_gallery_default_e1eb8dd6		The Claythorn forebears still gaze down from their frames, silent and stern.	game/scripts/captain/captain_generic_locations.rpy	131	"[what]"
captain_portrait_gallery_default_faafe096		The absence of our host's portrait remains as striking as before.	game/scripts/captain/captain_generic_locations.rpy	131	"[what]"
captain_portrait_gallery_default_ae94ed59		There is nothing more the gallery can tell me.	game/scripts/captain/captain_generic_locations.rpy	131	"[what]"
captain_portrait_gallery_default_2e119cf3		A gallery of family portraits lines the walls.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_9e0ee7c8		The Claythorn lineage, rendered in oil and gilt frames.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_96415526		I study the faces. Old money, passed down through blood.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_6de85618		There are perhaps a dozen portraits here, spanning several generations.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_40c5c702		Stern-looking gentlemen in powdered wigs. Ladies in elaborate gowns.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_1bc98436		But then something strikes me.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_3f7d794e		None of them resemble our host.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_c24ac71b		Where is Lady Claythorn?	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_e6fb83e9		If she is the current mistress of this house, her portrait ought to hang here alongside her forebears.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_1eb0c4df		And yet there is nothing.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_8b52c618		And I do not recall seeing it anywhere else in the house.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_505c07e2		In itself, that does not mean much.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_ff1ef590		Perhaps she had difficulty persuading a decent artist to come all the way out here.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_3736ddc0		Or, it could simply be a personal preference.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_portrait_gallery_default_05a06fe6		But I will keep that in mind nonetheless.	game/scripts/captain/captain_generic_locations.rpy	141	"[what]"
captain_generic_other_guests_friday_2980903f	captain	Well, I don't know.	game/scripts/captain/captain_generic_other_guests.rpy	10	captain "[what]"
captain_generic_other_guests_friday_a482b8c5	captain	I don't have a strong opinion about anyone at this point.	game/scripts/captain/captain_generic_other_guests.rpy	10	captain "[what]"
captain_generic_other_guests_friday_0493b2f1	captain	Do you have someone in particular in mind?	game/scripts/captain/captain_generic_other_guests.rpy	10	captain "[what]"
captain_generic_other_guests_saturday_morning_282eb051	captain	I guess we can talk a bit about the other guests.	game/scripts/captain/captain_generic_other_guests.rpy	25	captain "[what]"
captain_generic_other_guests_saturday_morning_3556fd65	captain	Who in particular?	game/scripts/captain/captain_generic_other_guests.rpy	25	captain "[what]"
captain_generic_other_guests_saturday_evening_4ba26398	captain	You are right, after all that happened we should discuss the others.	game/scripts/captain/captain_generic_other_guests.rpy	38	captain "[what]"
captain_generic_other_guests_saturday_evening_eb0503f9	captain	Who do you have in mind?	game/scripts/captain/captain_generic_other_guests.rpy	38	captain "[what]"
captain_generic_drunk_friday_psychic_2fb3c156	captain	Ah yes, our intoxicated friend.	game/scripts/captain/captain_generic_other_guests.rpy	51	captain "[what]"
captain_generic_drunk_friday_psychic_cfe183da	captain	There's not much to say that you haven't already noticed yourself.	game/scripts/captain/captain_generic_other_guests.rpy	51	captain "[what]"
captain_generic_drunk_friday_psychic_ec4fb286		I guess he's right about that.	game/scripts/captain/captain_generic_other_guests.rpy	57	"[what]"
